LinReg:ID,chromosome,MAPINFO,p-values,q-values,intercept,V1,V2,beta,statistic,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island
cg21134630,13,36936716,0.09211637,0.999998927116394,1.085378,-0.0071590845,0.08560925,-3.120085,-1.8304514,SPG20-AS1;SPG20,nan
cg19863799,6,136550220,0.09212383,0.999998927116394,-5.527226,0.035245635,0.66287464,4.555087,1.830404,nan,nan
cg10464775,13,113950453,0.09212631,0.999998927116394,-10.43333,0.027475735,0.55984324,10.45233,1.8303883,LAMP1,N_Shore
cg00059053,12,3602162,0.092142515,0.999998927116394,0.6321579,0.011849066,0.25827524,-5.514297,-1.8302855,PRMT8,Island
cg01534828,1,119875645,0.09215971,0.999998927116394,-3.4751635,-0.011838785,0.43611673,5.3157005,1.8301765,nan,nan
cg13895650,9,84228185,0.09217472,0.999998927116394,3.2732832,-0.033701602,0.37534153,-1.7209469,-1.8300813,TLE1,nan
cg18116434,18,12097776,0.09218462,0.999998927116394,-3.5978973,-0.012343657,-0.6182089,7.1017985,1.8300186,nan,S_Shelf
cg10727673,3,136537267,0.09219051,0.999998927116394,3.590978,-0.04084208,-0.9934984,-3.6566195,-1.8299813,TMEM22,N_Shore
cg17340267,8,141796193,0.09219606,0.999998927116394,4.1268873,-0.0035062726,0.17051722,-4.210193,-1.8299462,PTK2,nan
cg00157223,6,112691490,0.092201196,0.999998927116394,-4.5517044,-0.008759806,-0.22309183,6.786699,1.8299136,nan,S_Shelf
cg00214395,3,149167242,0.09220177,0.999998927116394,13.195314,-0.17600624,-3.2623336,-4.8319693,-1.8299099,nan,nan
cg07224147,7,130130753,0.09220979,0.999998927116394,-3.2807016,0.034308404,0.8446078,4.014359,1.8298591,MESTIT1;MEST,Island
cg21028023,19,12138524,0.092211634,0.999998927116394,-9.998869,0.043282636,0.84188914,8.595898,1.8298475,ZNF433,nan
cg05997779,1,16292047,0.09221207,0.999998927116394,1.1330757,-0.007619506,0.44471058,-2.5719283,-1.8298447,ZBTB17,nan
cg18328965,10,102107584,0.0922134,0.999998927116394,4.2819753,-0.044301417,-1.0312979,-14.38592,-1.8298362,SCD,Island
cg01883159,6,43243461,0.09222018,0.999998927116394,0.17869613,-0.0073389797,0.20052764,7.0134015,1.8297933,TTBK1,N_Shore
cg20556458,2,71453510,0.09222546,0.999998927116394,-1.1248459,0.03719107,0.93956566,-9.681841,-1.8297598,PAIP2B,N_Shore
cg13306815,6,140364611,0.09223104,0.999998927116394,-0.01558857,0.010224791,1.7694135,-4.119628,-1.8297246,nan,nan
cg13335863,7,57509438,0.09223827,0.999998927116394,-0.8631297,-0.05345183,-0.59975225,9.639264,1.8296787,ZNF716,nan
cg09504873,16,66774626,0.09224094,0.999998927116394,3.9980443,-0.045829896,-1.0145099,-4.146272,-1.8296618,DYNC1LI2,nan
cg26204039,7,128574394,0.09224188,0.999998927116394,-1.1928984,0.0030279732,-0.020762466,2.8070915,1.8296559,nan,N_Shelf
cg07558131,16,22929420,0.0922425,0.999998927116394,2.4110835,-0.0071316976,-0.21417172,-2.7180102,-1.829652,nan,S_Shelf
cg05233160,15,85638051,0.092243336,0.999998927116394,2.513189,0.010304017,0.86378735,-4.8111906,-1.8296466,PDE8A,nan
cg11955495,11,75312713,0.0922472,0.999998927116394,7.6142077,-0.04410069,-0.46690664,-5.475578,-1.8296221,MAP6,nan
cg13067033,17,8079864,0.092265464,0.999998927116394,-1.6522982,0.05927161,0.98119485,-13.599457,-1.8295065,TMEM107,Island
cg23547429,11,57195025,0.092275545,0.999998927116394,-0.9679831,0.038695034,2.2060697,-24.122374,-1.8294426,SLC43A3,S_Shore
cg00767215,10,4696891,0.09228661,0.999998927116394,4.8376102,-0.0026658983,-0.31433815,-4.6539655,-1.8293725,LINC00704;LINC00705,nan
cg10312875,2,188378844,0.09228922,0.999998927116394,-5.3268266,0.022278756,0.68864596,9.0338955,1.8293561,TFPI,nan
cg10300992,5,179513009,0.092324786,0.999998927116394,3.9426236,-0.04500785,-0.82658523,-9.979498,-1.8291309,nan,nan
cg13887966,15,59568712,0.09232966,0.999998927116394,1.6078811,0.006068246,-0.12233767,-1.799319,-1.8291,MYO1E,nan
cg11469691,18,33676416,0.092330664,0.999998927116394,0.009949544,-0.0033476066,-0.25943816,10.568757,1.8290937,nan,nan
cg13609973,2,147345085,0.092330776,0.999998927116394,-5.0350366,0.024019744,0.46590462,5.3262396,1.829093,PABPC1P2,Island
cg07921748,17,20092834,0.09234369,0.999998927116394,-1.6465143,0.041038763,1.1803668,-1.933601,-1.8290113,SPECC1,nan
cg25054736,15,52577927,0.092368945,0.999998927116394,-3.5903945,-0.041384157,-0.5669361,11.318636,1.8288515,MYO5C,nan
cg20145079,10,63564307,0.09237034,0.999998927116394,7.3898187,-0.097683966,-2.0388649,-4.889904,-1.8288426,nan,nan
cg05701706,4,147187180,0.092372194,0.999998927116394,-6.6941175,0.13848612,3.0394604,-2.8965628,-1.828831,SLC10A7,nan
cg21009648,13,74251359,0.09239136,0.999998927116394,2.7940242,-0.027317483,-0.80588824,-2.2857847,-1.8287097,nan,nan
cg08542878,5,111118069,0.09239821,0.999998927116394,-2.972199,0.072439596,1.2511429,-1.9722577,-1.8286663,NREP,nan
cg15551673,19,11567469,0.09240057,0.999998927116394,12.135883,-0.0675427,-1.0310439,-8.840006,-1.8286514,ELAVL3,S_Shore
cg00016814,7,145875026,0.0924118,0.999998927116394,-0.14643429,-0.010750405,-0.11033298,2.2065125,1.8285805,CNTNAP2,nan
cg13624424,9,19106953,0.092423655,0.999998927116394,12.4513235,-0.033013687,-1.1144782,-11.068159,-1.8285054,nan,S_Shelf
cg23259633,9,130533850,0.09243475,0.999998927116394,3.4211817,-0.032950968,-0.5821102,-10.036469,-1.8284353,SH2D3C,Island
cg11411311,1,35451036,0.092452675,0.999998927116394,4.691243,-0.04054025,-0.6863039,-11.1250305,-1.8283219,ZMYM6NB,Island
cg16133927,19,47406698,0.09245812,0.999998927116394,2.6126065,-0.009055589,-0.6102922,-2.131018,-1.8282876,nan,nan
cg23175613,16,57836613,0.09246247,0.999998927116394,2.7488694,0.003550673,0.5320468,-5.4406676,-1.8282601,KIFC3,Island
cg05947188,9,102861549,0.09246491,0.999998927116394,-2.733114,0.068962105,1.279079,-8.547642,-1.8282447,ERP44;INVS,Island
cg25068991,2,71606614,0.09248311,0.999998927116394,-0.8636677,0.03998173,0.9949055,-2.441134,-1.8281296,ZNF638,nan
cg14927461,11,2215862,0.092498,0.999998927116394,0.09693416,0.024585338,-0.2013987,-8.6684475,-1.8280356,nan,nan
cg26884345,16,69965465,0.09254065,0.999998927116394,9.136487,-0.017983811,-0.773046,-8.145844,-1.8277662,WWP2,nan
cg01485506,6,55623820,0.09255576,0.999998927116394,0.64229286,0.01868628,0.3851112,-1.9326702,-1.8276707,BMP5,nan
cg07983453,12,132438617,0.09255592,0.999998927116394,-7.0846257,0.0407966,0.88814235,6.842678,1.8276697,EP400,S_Shelf
cg09983792,6,7202397,0.0925712,0.999998927116394,1.9374007,0.005309096,-0.039275497,-2.3588257,-1.8275732,RREB1,nan
cg21374630,1,68354631,0.09257532,0.999998927116394,3.935921,-0.044416647,-0.67400277,-1.621321,-1.8275472,GNG12-AS1,nan
cg20049702,6,30160141,0.092586644,0.999998927116394,10.486196,-0.053067952,-1.0338969,-8.008556,-1.8274758,TRIM26,nan
cg07349805,4,714506,0.092588,0.999998927116394,-8.0185,-0.0013365685,0.19088545,9.177666,1.8274672,PCGF3,Island
cg13787613,11,115484928,0.09261665,0.999998927116394,0.21006699,0.011022438,1.2720977,-7.851453,-1.8272864,nan,nan
cg06111461,10,778123,0.09261673,0.999998927116394,0.6694967,-0.06651147,-1.0631964,7.3433175,1.8272859,nan,nan
cg00041865,5,14904423,0.09262203,0.999998927116394,-8.985622,0.033252403,0.5954851,8.178266,1.8272524,nan,nan
cg13652891,1,204078034,0.092631064,0.999998927116394,8.174617,-0.10241448,-2.4557705,-6.5860987,-1.8271954,SOX13,nan
cg22335635,10,98506510,0.09263667,0.999998927116394,-3.4631994,0.08285631,1.8170487,-2.6319344,-1.82716,nan,N_Shelf
cg11992333,8,113145005,0.09264387,0.999998927116394,-0.92649657,-0.021549871,-0.44255954,6.0017624,1.8271146,nan,nan
cg04167575,18,77001454,0.092662446,0.999998927116394,-7.4479556,0.032550823,0.6653878,6.420791,1.8269974,ATP9B,nan
cg24799341,2,83083268,0.09268249,0.999998927116394,4.6785116,-0.10631242,-2.2800636,4.2258606,1.8268709,LOC1720,nan
cg11692181,4,2687547,0.0926851,0.999998927116394,0.9107377,0.01691574,1.2191552,-3.059819,-1.8268545,FAM193A,nan
cg15500862,3,32612681,0.09268618,0.999998927116394,0.32410055,-0.032617893,-0.7791047,13.350401,1.8268477,DYNC1LI1,Island
cg19558710,3,156618155,0.09270754,0.999998927116394,-0.82197964,-0.022798212,-0.60220724,3.7714498,1.826713,LEKR1,nan
cg00475883,15,25299172,0.09271906,0.999998927116394,9.520585,-0.046574272,-0.97679186,-7.3318367,-1.8266404,SNORD116-2,nan
cg18494828,14,75552209,0.09272477,0.999998927116394,9.216463,-0.018013095,-0.13220586,-9.06069,-1.8266044,NEK9,nan
cg00141153,17,78183500,0.092727005,0.999998927116394,14.298771,-0.053380575,-0.9705081,-11.684976,-1.8265903,SGSH,N_Shore
cg15252199,21,46176175,0.092739165,0.999998927116394,-6.2274075,-0.0014673473,-1.432714,9.9662485,1.8265136,nan,nan
cg06854502,1,19923593,0.09274879,0.999998927116394,0.39397258,0.009085998,0.55801344,-13.676702,-1.826453,C1orf151,Island
cg17702455,7,28058989,0.09277533,0.999998927116394,10.384032,-0.035316683,-0.6352262,-8.981206,-1.8262857,JAZF1,nan
cg09075057,X,16860721,0.092782766,0.999998927116394,-5.7090425,0.13224626,2.753036,-3.3355935,-1.8262389,CXorf15,nan
cg10304506,7,127014560,0.09279104,0.999998927116394,4.5159106,-0.013662719,-0.17698258,-3.8936446,-1.8261867,ZNF800,nan
cg16808365,9,139293291,0.09279541,0.999998927116394,-4.4614244,-0.036020286,0.0127913365,9.200626,1.8261591,SNAPC4,N_Shore
cg22578375,9,125752371,0.09279616,0.999998927116394,-13.215102,0.058871645,1.5453616,10.87665,1.8261545,RABGAP1,nan
cg11189107,14,25042782,0.092800885,0.999998927116394,2.8081586,-0.049071666,-1.3536886,19.101036,1.8261247,CTSG,nan
cg04172000,19,16771088,0.0928053,0.999998927116394,1.1476688,0.004721608,-0.040163387,-4.678344,-1.8260969,TMEM38A;C19orf42,Island
cg21205828,6,11846458,0.09281307,0.999998927116394,7.567133,-0.0124265775,-0.36989298,-7.1650124,-1.826048,nan,nan
cg19615677,6,33234201,0.0928171,0.999998927116394,-8.6101885,0.017425872,0.34014526,9.5268955,1.8260225,VPS52,nan
cg24433738,10,124220634,0.0928205,0.999998927116394,-1.6717975,-0.0071648494,-0.6461836,15.57216,1.8260012,HTRA1,Island
cg13902446,6,31125930,0.09282338,0.999998927116394,2.7792416,-0.043669213,-0.71144044,7.7173915,1.8259829,TCF19;CCHCR1,Island
cg16085754,5,115473670,0.09284563,0.999998927116394,1.106548,0.0033043737,0.2958704,-9.774653,-1.8258429,COMMD10,nan
cg05519520,10,79613230,0.092879385,0.999998927116394,-10.583467,0.03621383,0.897325,9.795619,1.8256303,DLG5,nan
cg11189627,4,103547209,0.09288476,0.999998927116394,-10.8395195,-0.010758873,0.18519497,13.090366,1.8255966,nan,nan
cg03079883,12,72289767,0.09288691,0.999998927116394,3.5259342,-0.029162075,-0.34564137,-1.6939697,-1.825583,TBC1D15,nan
cg02145866,3,99353080,0.09288992,0.999998927116394,6.5406537,-0.0049477485,-0.36400908,-6.2356057,-1.825564,MIR548G,nan
cg21413133,3,10400395,0.09289403,0.999998927116394,12.778095,-0.054986876,-1.4034787,-10.363139,-1.8255382,ATP2B2,Island
cg25806613,6,131923464,0.092911705,0.999998927116394,-5.3074307,-0.033998914,-0.36469197,8.874214,1.8254269,MED23,nan
cg24690924,17,27509976,0.09293265,0.999998927116394,6.8001537,0.00017168843,-0.23214284,-7.602941,-1.8252952,nan,S_Shelf
cg07554760,7,64149543,0.09293469,0.999998927116394,-4.9741273,0.026142122,0.35938588,4.5611897,1.8252823,ZNF107,nan
cg24896460,5,73188814,0.092940226,0.999998927116394,1.4957122,-0.01382423,0.59335524,-2.452894,-1.8252474,RGNEF,nan
cg25026529,1,91183051,0.09294419,0.999998927116394,-3.2970152,0.04052154,1.0361578,11.9744625,1.8252226,BARHL2,N_Shore
cg16749578,19,17357619,0.09295734,0.999998927116394,0.16020769,0.014520124,0.73038214,-3.601574,-1.8251398,NR2F6,S_Shore
cg14011140,6,37322018,0.092958234,0.999998927116394,3.2985582,-0.024703244,-0.49018744,-11.346802,-1.8251343,RNF8,Island
cg25193814,1,108592866,0.09296086,0.999998927116394,-10.415035,0.2031409,1.4160405,-4.2911773,-1.8251177,nan,nan
cg19944463,1,160068529,0.09297591,0.999998927116394,4.74552,-0.04483426,-0.710329,-11.862643,-1.825023,IGSF8,S_Shore
cg15031014,16,58651882,0.09297611,0.999998927116394,9.911141,-0.0420116,-0.78325975,-7.6576858,-1.8250217,CNOT1,nan
cg05263511,6,2381128,0.09298087,0.999998927116394,-10.016274,0.035442505,0.64828634,9.57937,1.8249918,GMDS-AS1,nan
cg10701607,16,69220227,0.093070515,0.999998927116394,-6.392145,0.0073414682,0.9030752,11.367698,1.8244283,SNTB2,N_Shore
cg04297912,11,102232005,0.0930727,0.999998927116394,6.8454103,-0.03271896,-0.7435218,-4.8170786,-1.8244146,BIRC2,nan
cg22306875,1,235952330,0.09309187,0.999998927116394,4.103001,0.022834105,0.44852608,-6.2274923,-1.8242942,LYST,nan
cg10844578,1,225792831,0.09309361,0.999998927116394,8.540027,-0.00088729773,-0.07402219,-8.660848,-1.8242832,ENAH,nan
cg07693851,1,205215688,0.09310058,0.999998927116394,-0.80049145,-0.04492813,-0.8828476,5.2623005,1.8242395,TMCC2,nan
cg00539943,2,38228808,0.09310486,0.999998927116394,-2.5515735,-0.03151815,-0.38371393,6.3779054,1.8242126,RMDN2;RMDN2-AS1,nan
cg25122204,5,96864924,0.093114935,0.999998927116394,2.0994093,-0.022578081,-0.13252054,-1.770369,-1.8241493,LINC01340,nan
cg23007804,7,81834260,0.093117066,0.999998927116394,-2.8696613,0.07669091,2.0918727,-5.3401937,-1.8241359,CACNA2D1,nan
cg05877768,10,34427076,0.09312402,0.999998927116394,-4.4233785,0.01833208,0.41948423,4.504415,1.8240923,PARD3,nan
cg15679533,18,46926041,0.093140505,0.999998927116394,-4.457047,0.008747531,0.29036278,5.2828217,1.8239888,DYM,nan
cg24628076,5,141054270,0.093141265,0.999998927116394,-7.454054,0.01705144,0.45184162,7.9191146,1.823984,ARAP3,nan
cg23477241,7,138909764,0.09315393,0.999998927116394,-5.0957355,-0.0106495395,-0.20857279,11.190541,1.8239045,nan,nan
cg02412100,22,18217013,0.09315659,0.999998927116394,2.4523127,0.008930899,-0.85243005,-3.2339027,-1.8238877,BID,nan
cg17105970,16,75285778,0.093167074,0.999998927116394,-1.9363619,0.04775484,0.869568,-9.298032,-1.8238219,BCAR1,Island
cg03299891,16,87576152,0.09319682,0.999998927116394,-12.864295,0.019017892,0.58186847,13.5533495,1.8236353,nan,nan
cg09400051,14,105767781,0.09320258,0.999998927116394,0.699738,0.01709895,0.25871632,-7.340733,-1.8235991,BRF1;PACS2,Island
cg11704751,12,63329118,0.09320352,0.999998927116394,0.3537865,0.011773169,0.33709422,-10.109004,-1.8235931,PPM1H,Island
cg22660120,6,33424102,0.09321166,0.999998927116394,-8.206309,0.039573655,0.9940233,7.4983296,1.8235421,ZBTB9,S_Shore
cg06098474,10,17172679,0.09321248,0.999998927116394,-9.690776,0.015092245,0.35988683,10.69024,1.823537,CUBN,nan
cg22493532,15,80472702,0.09322076,0.999998927116394,-10.420212,0.04624077,0.98129296,9.261404,1.823485,FAH,nan
cg10076514,13,107059926,0.093223535,0.999998927116394,3.1382785,-0.005369558,-0.14431626,-3.1763973,-1.8234676,nan,nan
cg00103209,1,205053265,0.09322816,0.999998927116394,-3.0879605,0.0012871218,0.030362932,4.1232367,1.8234386,TMEM81,nan
cg22854419,16,4528222,0.09324517,0.999998927116394,-0.1443596,0.019236226,-0.12806472,-4.8234935,-1.823332,HMOX2,S_Shore
cg14634843,9,131848789,0.09325086,0.999998927116394,11.309535,-0.013827547,-0.43066332,-11.126186,-1.8232962,DOLPP1,nan
cg03368870,16,46655909,0.093264885,0.999998927116394,-12.257869,0.023585329,1.0970361,12.802094,1.8232082,SHCBP1,S_Shore
cg00003937,1,19631743,0.09328679,0.999998927116394,-5.6915607,-0.0033709486,-0.22649032,7.403656,1.8230709,AKR7A2,nan
cg26449980,3,50288911,0.0932991,0.999998927116394,1.3115883,0.0072341813,-1.0556751,-2.8753312,-1.8229938,GNAI2,nan
cg25535487,7,125679085,0.093299925,0.999998927116394,8.022572,-0.1372272,-1.9485173,8.698722,1.8229885,nan,nan
cg13415788,5,34845443,0.09331291,0.999998927116394,-5.04866,-0.02474735,-0.43509084,8.825935,1.8229072,TTC23L,nan
cg11932468,8,72954594,0.09331568,0.999998927116394,-7.117021,0.06726992,1.6927238,5.228696,1.8228898,TRPA1;MSC-AS1,nan
cg20537531,15,39689402,0.09332508,0.999998927116394,-9.032746,0.027961185,0.6780284,8.439929,1.8228309,nan,nan
cg08210331,22,32971720,0.09332637,0.999998927116394,12.897129,-0.1606451,0.16507089,-8.31664,-1.8228228,SYN3,nan
cg07369404,3,120026159,0.09336276,0.999998927116394,-12.561459,0.049182776,0.9810692,11.084829,1.8225948,nan,Island
cg22169090,12,116398336,0.0933735,0.999998927116394,10.29418,-0.04114001,-0.9482221,-8.227929,-1.8225274,MED13L,nan
cg05786630,7,100218568,0.09337606,0.999998927116394,-12.303147,0.005925832,0.59091455,14.651573,1.8225114,TFR2,Island
cg01516700,6,7724922,0.09337969,0.999998927116394,-3.0953348,-0.016312514,-0.06764985,5.463164,1.8224887,nan,N_Shore
cg25389803,12,45586377,0.09339223,0.999998927116394,6.446534,-0.077117585,-1.9556708,-4.8433027,-1.8224101,PLEKHA8P1,nan
cg21677634,5,65097560,0.09340756,0.999998927116394,5.681641,-0.07039818,-1.0352954,-1.2302233,-1.8223141,NLN,nan
cg19833687,12,75688648,0.0934122,0.999998927116394,-0.13006273,0.015582545,0.3558764,-1.626987,-1.822285,CAPS2,nan
cg24946177,15,57108613,0.09343218,0.999998927116394,-7.711899,0.017428374,0.31365007,7.993408,1.8221599,nan,nan
cg15739233,5,135224215,0.0934437,0.999998927116394,-9.624011,0.018607043,0.6365586,9.770132,1.8220879,SLC25A48,nan
cg10112125,3,169564839,0.093475364,0.999998927116394,6.3857636,-0.005923658,0.83229256,-7.585809,-1.8218896,LRRC31,nan
cg21757650,2,197292871,0.093480736,0.999998927116394,0.64310974,0.009438811,-0.29282367,-3.2503269,-1.821856,HECW2,nan
cg06957848,1,57286154,0.0934868,0.999998927116394,-5.283281,-0.004095362,0.2646143,6.861807,1.8218181,C1orf168,nan
cg15756997,15,93375068,0.093493424,0.999998927116394,1.5494653,-0.013588554,0.07813465,-9.353065,-1.8217766,nan,nan
cg02642299,17,4510675,0.09349438,0.999998927116394,10.3742895,-0.0069512096,-0.30762872,-10.591025,-1.8217707,SMTNL2,Island
cg11993173,8,54857695,0.09350328,0.999998927116394,0.5843924,0.0054639014,0.40162283,-12.082216,-1.8217149,RGS20,nan
cg02704999,18,74636403,0.093519725,0.999998927116394,-2.6722999,-0.003927343,0.11172851,3.9550025,1.821612,ZNF236,nan
cg05847388,2,216745892,0.09352123,0.999998927116394,0.11397297,0.016903246,0.59615386,-1.9470632,-1.8216027,nan,nan
cg03935736,6,94775659,0.0935282,0.999998927116394,-0.17544565,0.014236828,0.5633276,-2.4963746,-1.8215591,nan,nan
cg20556639,7,4919428,0.09353503,0.999998927116394,-9.072624,0.10329588,1.1568661,5.0330462,1.8215163,RADIL,N_Shelf
cg26014948,15,80891820,0.09354446,0.999998927116394,-1.8470755,0.04265103,0.6550487,-4.502326,-1.8214574,nan,nan
cg12157761,15,71005778,0.09356102,0.999998927116394,-2.4076512,0.057376754,0.8038776,-4.492938,-1.8213538,UACA,nan
cg19434309,1,236078188,0.09359158,0.999998927116394,7.9945564,-0.028988903,-0.47524405,-6.8729053,-1.8211627,nan,nan
cg20775671,10,75662350,0.09359596,0.999998927116394,-9.196637,0.001431339,-0.10052076,10.567285,1.8211353,nan,nan
cg08042254,1,21399544,0.09361556,0.999998927116394,5.099395,-0.012265881,-3.6075432,-5.4622474,-1.8210129,EIF4G3,nan
cg07328145,1,23520820,0.093616374,0.999998927116394,7.2282367,-0.0966678,-0.36335894,-2.085255,-1.8210077,HTR1D,nan
cg00502618,22,26952697,0.093624696,0.999998927116394,-10.737646,0.054245215,1.042143,9.111951,1.8209558,TPST2;MIR548J,nan
cg02235730,21,35894213,0.09364833,0.999998927116394,-9.471101,0.0041483133,0.43981737,10.679003,1.820808,RCAN1,nan
cg26772286,17,73105597,0.09365147,0.999998927116394,2.2412307,-0.013564948,0.28979582,-14.996857,-1.8207884,ARMC7,Island
cg27427369,2,54017536,0.09365432,0.999998927116394,-10.348008,0.029093986,0.66946095,10.0769005,1.8207706,ERLEC1;LOC100302652,S_Shelf
cg13555160,9,138155385,0.09367334,0.999998927116394,-3.3113332,0.01204645,0.38327,4.3985147,1.8206518,nan,N_Shore
cg15175031,3,188427004,0.09368563,0.999998927116394,-8.618882,0.0127287535,0.3998634,9.035675,1.820575,LPP,nan
cg17412278,4,159943209,0.09369212,0.999998927116394,4.756897,-0.060355302,-0.34401694,-1.809762,-1.8205345,C4orf45,nan
cg27295968,11,65160958,0.09370038,0.999998927116394,6.6417866,0.0026520195,0.004272276,-7.1290355,-1.8204829,FRMD8,nan
cg03198741,6,1003969,0.09370273,0.999998927116394,8.783229,-0.051594377,-1.5942718,-6.835239,-1.8204682,LOC285768,nan
cg05715398,2,209257564,0.09370494,0.999998927116394,0.9126207,-0.049975853,-0.59647083,3.6077921,1.8204545,PTH2R,nan
cg05098432,10,95848734,0.09370746,0.999998927116394,-0.098869495,0.017873105,0.38706815,-4.3269486,-1.8204387,PLCE1,nan
cg04537557,8,22390157,0.09372235,0.999998927116394,-9.645238,0.023133723,0.7832473,9.658129,1.8203458,PPP3CC,nan
cg09829842,8,70166758,0.093723744,0.999998927116394,-6.944426,-0.0009843152,0.6348751,14.683087,1.820337,nan,nan
cg14477581,9,72899321,0.09372557,0.999998927116394,-3.048982,0.06851155,0.3316971,-2.1838186,-1.8203256,SMC5,nan
cg05633147,1,110892778,0.093733326,0.999998927116394,-7.8278313,-0.007452233,0.008454023,9.687606,1.8202772,nan,nan
cg15530035,2,221547499,0.09373703,0.999998927116394,2.032176,-0.0043397234,-0.056726195,-2.158234,-1.8202541,nan,nan
cg17487705,6,707897,0.09373824,0.999998927116394,-6.939395,0.047422636,0.7344707,5.2751603,1.8202465,nan,N_Shelf
cg15503976,18,9381229,0.093741134,0.999998927116394,1.6784964,-0.0071756076,2.471871,-4.1399,-1.8202285,TWSG1,nan
cg03642708,6,4156366,0.09375571,0.999998927116394,1.5055083,-0.007608487,-0.012103098,-7.612128,-1.8201375,LOC100507506,nan
cg15579095,6,31511590,0.09375967,0.999998927116394,-3.8987658,-0.02263448,-0.12756489,7.536729,1.8201128,BAT1,S_Shore
